代號,名稱,年/月,營業利益率,稅後淨利率,每股盈餘,ROE(A)－稅後,速動比率,負債比率,來自營運之現金流量,營收成長率,股利殖利率,現金股利率,普通股每股現金股利（盈餘及公積）,交易所主產業代碼,利息保障倍數,總資產週轉次數,存貨週轉率（次）,平均收帳天數,平均售貨天數
1338,廣華-KY,2015/12,11.16,9.11,9.04,11.83,206.65,29.02,"1,133,715",-1.61,3.78,3.78,4.5,M2200,47.74,0.92,8.49,113.57,43.01
1339,昭輝,2015/12,17.83,16.19,4.6,13.86,125.92,40.88,"392,222",49.58,3.27,3.27,2,M1300,32.95,0.51,6.1,64.13,59.87
1340,勝悅-KY,2015/12,29.72,26.98,7.51,16.11,827.46,11.63,"987,553",3.35,1.56,1.56,1,M1300,300.37,0.53,92.81,149.04,3.93
1341,富林-KY,2015/12,21.13,16.02,14.79,,124.69,40.4,"584,534",,,,11.3,M1300,51.54,,,,
1402,遠東新,2015/12,6.66,6.74,1.61,5.61,82.36,49.8,"34,038,033",-7.46,3.88,3.88,1,M1400,9.04,0.43,7.19,42.78,50.74
1409,新纖,2015/12,3.81,2.24,0.46,2.42,20.81,74.74,"4,655,676",-12.73,2.61,2.61,0.25,M1400,6.04,0.28,6.19,63.79,59
1410,南染,2015/12,22.73,20.42,1.64,10.47,654.17,18.73,"188,095",-1.15,5.37,5.37,1.3,M1400,1097.65,0.42,14.03,67.01,26.01
1413,宏洲,2015/12,-7.24,0.13,0.03,0.44,39.85,63.48,"-262,294",-27.81,0,0,0,M1400,1.93,1,4.17,27.68,87.44
1414,東和,2015/12,-1.39,0.66,0.03,0.23,35.99,35.64,"-49,967",-16.72,2.99,2.99,0.2,M1400,1.26,0.23,2.12,32.88,172.15
1416,廣豐,2015/12,1.31,-2.59,-0.13,-0.68,4.99,57.66,"-352,984",17.46,7.18,7.18,1.3,M1400,-0.16,0.12,0.29,15.54,1266.76
1417,嘉裕,2015/12,-14.23,-10.83,-1.01,-8.48,109.64,26.83,"33,679",8.08,0,0,0,M1400,-32.9,0.58,1.96,33.7,185.99
1418,東華,2015/12,-14.38,-12.38,-1.46,-29.72,8.37,71.93,"-11,566",-27.6,0,0,0,M1400,-8.08,0.76,4.21,9.53,86.74
1419,新紡,2015/12,-8.62,10.01,0.39,1.53,49.48,36.11,"-40,237",-5.36,0.92,0.92,0.35,,4.52,0.1,2.99,48.25,121.9
1423,利華,2015/12,3.4,-5.62,-0.21,-1.39,3180.06,8.89,"-42,005",-7.06,0,0,0,M1400,-939.56,0.22,0.87,16.9,421.89
1432,大魯閣,2015/12,-69.12,-35.75,-0.74,-7.88,38.26,54.82,"-256,133",192.69,0,0,0,M1400,-8.5,0.08,0.45,25.99,812.28
1434,福懋,2015/12,7.77,7.52,1.68,5.95,128.2,29.96,"6,002,146",-11.04,4,4,1.2,M1400,20.76,0.55,4.66,45.51,78.39
1435,中福,2015/12,-19.1,-12.08,-0.03,-0.38,8547.05,15.44,"18,799",11.3,0,0,0,M9900,-43.73,0.03,0.11,6.25,3391.21
1436,華友聯,2015/12,2.72,-14.17,-0.55,-1.65,6.95,65.78,"-755,199",-83.02,2.48,0,0,M2500,0.47,0.04,0.03,3.97,10550.28
1437,勤益控,2015/12,11.28,6.66,0.26,1.12,180.9,49.48,"235,272",-27.75,0,0,0,M2300,1.72,0.08,8.04,46.33,45.39
1438,裕豐,2015/12,37.89,46.54,0.11,2.02,11489.82,11.39,"79,637",90,0,0,0,M2500,,0.04,0.03,0.03,13052.72
1439,中和,2015/12,-3.96,0.18,0.01,0.03,8706.24,7.68,"-3,058",-15.43,3.72,3.72,0.5,M1400,4.71,0.16,17.57,10.32,20.77
1440,南紡,2015/12,3.4,5.35,0.75,4.43,46.8,35.7,"1,954,333",3.66,3.17,3.17,0.45,M1400,16.12,0.53,4.56,25.3,79.99
1441,大東,2015/12,-3.49,-4.56,-0.93,-10,37.97,73.07,"-177,377",10.3,0,0,0,M1400,-1.45,0.64,3.92,38.43,93
1442,名軒,2015/12,29.49,26.73,2.44,12.27,14.34,65.84,"554,156",44.59,11.59,5.8,1,M2500,295.49,0.15,0.1,3.11,3637.95
1443,立益,2015/12,-8.87,-15.62,-0.89,-18.94,13.05,79.26,"-193,015",-24.72,0,0,0,M1400,-1.13,0.27,1.84,61.92,198.16
1444,力麗,2015/12,3.01,3.93,0.43,3.35,88.54,33.54,"1,343,747",-9.75,5.29,5.29,0.5,M1400,14.18,0.61,5.4,31.78,67.58
1445,大宇,2015/12,4.59,4.87,0.65,4.7,374.71,16.45,"161,585",-3.51,5.35,5.35,0.5,M1400,,0.81,2.82,52.27,129.61
1446,宏和,2015/12,-3.31,-4.35,-0.28,-2.07,19.18,52.8,"-20,128",4.45,1.38,1.38,0.3,M1400,0.2,0.23,0.28,45.38,1308.61
1447,力鵬,2015/12,-1.45,0.28,0.02,0.43,62.51,50.48,"-195,573",-25.4,0,0,0,M1400,1.75,0.85,5.14,61.18,70.94
1449,佳和,2015/12,-10.6,-8.73,-2.25,-21.76,45.31,79.17,"-431,791",-10.21,0,0,0,M1400,-1.43,0.59,3.68,37.31,99.27
1451,年興,2015/12,5.22,5.25,1.69,6.64,213.24,26.14,"1,332,574",-3.09,6.62,6.62,1.5,M1400,42.61,0.93,3.52,65.76,103.61
1452,宏益,2015/12,11.15,18.71,2.8,15.98,445,9.34,"418,118",-6.52,7.68,7.68,1.8,M1400,24452.59,0.78,6.87,48.59,53.14
1453,大將,2015/12,14.5,17.06,0.62,5.52,183.83,11.57,"191,768",36.18,2.37,0,0,M1400,88.98,0.26,0.37,12.63,982.32
1454,台富,2015/12,5.07,5.07,0.79,6.33,163.15,23.18,"237,692",-1.83,5.35,5.35,0.5,M1400,88.35,0.95,3.3,40.88,110.76
1455,集盛,2015/12,-0.5,0.88,0.22,1.77,95.08,34.82,"923,977",-17.51,2.39,2.39,0.2,M1400,14.21,1.25,6.32,39.6,57.77
1456,怡華,2015/12,1.6,20.42,1.24,11.2,7.77,75.9,"-219,425",-37.62,0,0,0,M1400,2.97,0.13,0.24,154.37,1546.84
1457,宜進,2015/12,0.14,11.93,1.71,9.67,57.91,46.36,"-101,557",0.62,5,5,0.6,M1400,7.65,0.44,6.15,64.21,59.39
1459,聯發,2015/12,4.33,5.89,0.72,6.01,118.58,49.12,"403,252",-3.52,1.8,1.8,0.2,,7.35,0.53,11.09,33.79,32.92
1460,宏遠,2015/12,6.06,5.51,1.03,9.42,56.91,50.13,"996,350",0.4,5.33,5.33,0.8,M1400,14.99,0.88,1.85,44.33,197.69
1463,強盛,2015/12,3.23,16.71,0.51,4.17,57.31,42.48,"-118,476",-4.68,4.17,4.17,0.7,M1400,,0.15,0.42,60.52,876.15
1464,得力,2015/12,6.03,5.58,1.4,9.89,69.21,53.25,"158,119",25.39,7.64,7.64,2.18,M1400,13.42,0.83,2.91,64.61,125.52
1465,偉全,2015/12,4.08,5.85,1,5.6,226.59,14.24,"-19,218",-14.55,6.08,6.08,0.9,M1400,74.57,0.8,2.97,44.59,123.08
1466,聚隆,2015/12,-0.29,0.2,0.07,0.42,79.25,48.34,"127,359",-18.82,0,0,0,M1400,1.69,1.16,4.54,47.94,80.38
1467,南緯,2015/12,-0.1,-0.81,0.01,-1.89,94.45,60.47,"-136,178",-4.09,0,0,0,M1400,0.8,0.97,3.81,57.67,95.84
1468,昶和,2015/12,-6.73,-10.32,-0.33,-4.97,49.38,51.78,"56,268",-1.03,0,0,0,M1400,-1.31,0.24,0.59,37.84,614.67
1470,大統新創,2015/12,9.14,8.02,0.71,6.4,320.15,10.87,"86,975",2.34,3.23,3.23,0.6,M1400,,0.69,3.24,76.36,112.77
1471,首利,2015/12,-21.52,-20.6,-1.78,-14.51,234.58,17.35,"32,317",-54.88,0,0,0,M2300,-313.7,0.56,10.21,109.56,35.76
1472,三洋紡,2015/12,-3.49,-5.03,-0.5,-11.38,31.22,67.12,"-25,253",-23.38,0,0,0,M1400,-1.64,0.74,6.4,48.22,57.06
1473,台南,2015/12,-3.35,-2.01,0.65,-4.35,110.64,44.36,"514,861",4.67,4.03,4.03,1.2,M1400,-1.6,1.2,5.08,56.11,71.86
1474,弘裕,2015/12,2.58,2.6,0.7,5.03,73.11,47.61,"187,834",-0.9,5.38,5.38,0.5,M1400,8.54,1.01,3.66,70.94,99.8
1475,本盟,2015/12,-27.19,-17.12,1.78,-18.73,146.21,51.27,"-79,972",0.64,0,0,0,M1400,1.59,0.45,4.02,67.13,90.86
1476,儒鴻,2015/12,18.96,16.35,15.99,39.28,124.6,33.41,"4,663,317",22.44,2.39,2.39,10.5,M1400,142.2,1.57,5.51,41.71,66.2
1477,聚陽,2015/12,11.35,9.32,10.9,25.2,79.05,32.78,"3,530,602",11.82,4.09,4.09,9.51,M1400,54.35,1.83,6.05,13.27,60.38
1503,士電,2015/12,6.17,6.51,2.39,5.98,89.5,36.73,"1,186,070",0.87,3.61,3.61,1.5,M1500,39.67,0.58,3.76,105.89,97.2
1504,東元,2015/12,7.79,7.23,1.6,6.71,124.81,39.09,"5,541,428",-9.58,3.04,3.04,0.8,M1500,21.04,0.58,3.11,77.27,117.43
1506,正道,2015/12,1.65,2.1,0.29,2.41,146.94,50.98,"89,286",-1.05,0,0,0,M1500,2.02,0.61,2.51,100.07,145.62
1507,永大,2015/12,10.1,8.13,4.53,15.62,62.34,59.97,"1,565,995",-3.25,5.69,5.69,2.7,M1500,42280.24,0.75,1.68,78.25,217.54
1512,瑞利,2015/12,-1.76,-3.73,-0.83,-9.02,77.23,68.85,"395,731",4.08,0,0,0,M1500,-0.38,0.76,5.35,105.37,68.25
1513,中興電,2015/12,5.52,5.3,1.34,7.17,61.31,49.7,"109,702",-8.55,5.92,5.92,1,,24.34,0.71,2.56,61.86,142.32
1514,亞力,2015/12,2.23,3.33,0.59,4.32,111.21,45.07,"219,836",4.11,5.86,5.86,0.48,M1500,17.45,0.73,3.94,162.31,92.58
1515,力山,2015/12,3.58,3.7,0.7,5.32,85.55,57.03,"316,623",-4.17,4.78,4.78,0.5,M1500,4.08,0.61,4.2,91.43,86.97
1516,川飛,2015/12,0.57,22.13,2.91,25.18,697.76,21.18,"-67,303",43.8,11.73,0,0,M9900,162,0.84,0,67.39,0
1517,利奇,2015/12,3.3,4.43,0.61,3.98,328.08,29.56,"324,249",-10.57,4.44,4.44,0.5,M1500,,0.63,4.37,106.11,83.61
1519,華城,2015/12,5.65,3.94,0.86,7.14,78.38,59.6,"-539,154",11.55,3.91,3.91,0.6,M1500,11.01,0.79,2.66,152.47,137.02
1521,大億,2015/12,7.72,7.84,5.9,25.87,86.51,51.11,"481,679",15.5,5.56,5.56,5,M1500,514.42,1.62,7,67.41,52.15
1522,堤維西,2015/12,5.52,5.79,2.43,13.58,44.01,64.04,"1,562,733",7.78,6.41,6.41,1.5,M1500,11.62,0.83,2.8,58.91,130.45
1524,耿鼎,2015/12,6.08,-7.66,-1.06,-9.65,37.09,59.38,"601,535",0.44,0,0,0,M1500,-3.22,0.52,4.6,62.99,79.39
1525,江申,2015/12,2.94,36.39,6.31,13.47,41.41,19.11,"56,215",1.34,2.59,1.81,1.4,M1500,461.96,0.3,8.04,61.87,45.41
1526,日馳,2015/12,7.99,8.05,1.45,12.74,90.97,53.92,"-16,778",19.44,2.83,2.83,0.4,M1500,14.55,0.77,1.93,75.92,188.91
1527,鑽全,2015/12,19.78,28.48,6.75,29.58,57.73,76.03,"817,247",11.18,5.23,5.23,3.3,M1500,12.19,0.25,3.53,74.75,103.44
1528,恩德,2015/12,-2.13,-1.34,-0.24,-1.95,101.08,50.97,"403,188",-4.04,1.08,1.08,0.1,M1500,-0.84,0.68,1.78,124.75,205.39
1529,樂士,2015/12,-24.19,-287.76,-0.72,-54.65,32.9,44.56,"-56,217",-28.9,0,0,0,M1500,-96.49,0.13,0.95,116.02,384.4
1530,亞崴,2015/12,6.45,7.24,2.98,10.1,77.56,59.09,"112,778",-2.72,3.15,1.58,0.5,M1500,12.56,0.58,1.71,147.23,213.75
1531,高林股,2015/12,4.04,5.72,0.79,3.61,243.04,26.07,"310,772",-8.62,3.39,3.39,0.6,M1500,35.71,0.47,2.41,153.3,151.28
1532,勤美,2015/12,12.69,10.67,2.8,9.6,67.76,46.74,"3,719,982",2.69,8,8,2.1,M2000,17.3,0.46,1,106.71,364.96
1533,車王電,2015/12,9.11,6.62,1.72,7.16,121.84,47.54,"339,022",-7.47,1.26,0.25,0.1,M1500,12.74,0.56,1.5,82.77,243.72
1535,中宇,2015/12,3.99,5.32,4.11,14.27,78.11,48.72,"-775,383",-7.54,5.05,5.05,3,M1500,181.79,1.35,260.07,31.64,1.4
1536,和大,2015/12,24.25,20.53,4.62,30.37,98.47,56.77,"998,628",25.08,2.64,2.64,3.2,M1500,28.69,0.65,2.73,72.5,133.69
1537,廣隆,2015/12,13.95,11.54,9.42,24.57,192.15,25.66,"1,345,818",2.63,5.7,5.7,7.5,M1500,228.73,1.57,3.76,42.76,97.19
1538,正峰新,2015/12,-9.95,-7.19,-0.65,-6.99,62.12,55.92,"-44,869",-12.49,0,0,0,M1500,-1.53,0.41,7.71,43.98,47.32
1539,巨庭,2015/12,8.98,8.1,3.42,24.58,43.28,66.61,"177,708",10.11,4.07,4.07,1.2,M1500,12.73,1.12,3.95,43.39,92.33
1540,喬福,2015/12,7.97,6.92,0.73,4.15,249.27,14.65,"275,594",-25.91,6.25,6.25,1,M1500,84.83,0.49,1.84,38.16,198.5
1541,錩泰,2015/12,10.31,9.8,3.59,25.37,112.62,47.49,"312,985",7.43,7.44,7.44,3.21,M1500,50.19,1.32,5.17,124.61,70.54
1558,伸興,2015/12,15.58,14.43,14.19,20.55,278.07,25.68,"1,240,878",-3.66,6.88,6.88,9.5,M1500,903.58,1.06,8.98,81.15,40.66
1560,中砂,2015/12,16.97,14.42,4.14,15.28,130.1,25.9,"1,043,340",-7.09,7.24,7.24,3.7,M1500,,0.78,3.39,66.21,107.68
1568,倉佑,2015/12,8.43,6.32,1.34,9.51,133.94,45.14,"275,562",6.36,4.88,4.88,1,M1500,11.12,0.8,3.52,98.61,103.62
1582,信錦,2015/12,11.32,8.35,5.28,14.16,269.81,40.03,"1,113,570",-5.93,9.36,9.36,4.5,M2300,71.7,0.99,12.21,162.98,29.9
1583,程泰,2015/12,11.37,10.77,6.21,15.06,79.84,59.61,"328,022",-8.4,2.28,0.76,0.5,M1500,17.2,0.57,1.48,129.63,245.83
1587,吉茂,2015/12,5.8,4.39,1.17,5.26,63.07,51.25,"133,069",7.36,4.76,4.76,1,M1500,6.11,0.6,1.76,71.9,207.11
1589,永冠-KY,2015/12,18.66,16.61,12.24,14.42,318.99,31.66,"1,489,816",12.71,4.68,4.68,8.45,M1500,41.69,0.6,4.02,100.58,90.87
1590,亞德客-KY,2015/12,23.56,15.63,7.64,13.44,76.24,51.49,"1,736,480",4.99,2.63,2.63,4,M1500,21.68,0.44,2.24,120.62,163.3
1592,英瑞-KY,2015/12,6.56,3.69,1.91,6.31,43.38,57.57,"595,166",8.07,3.38,3.38,1,M1500,4.1,0.79,2.27,61.64,161.12
1598,岱宇,2015/12,5.37,5.75,3.13,18.63,66.01,64.93,"220,781",-7.33,4.73,4.73,1.5,M1700,13.82,1.05,5.13,78.14,71.15
1603,華電,2015/12,4.78,14.61,1.96,8.26,97.37,37.93,"-198,655",16.14,4.08,4.08,0.5,M1600,30.32,0.36,3.2,139.31,114.19
1604,聲寶,2015/12,2.1,5.35,1,6.69,91.72,38.05,"233,851",-5.47,8.12,8.12,1.04,M1600,40.25,0.8,5.13,49.84,71.14
1605,華新,2015/12,1.31,1.16,0.45,2.68,160.49,39.28,"4,011,706",-8.37,2.67,2.67,0.21,M1600,6.82,1.4,6.31,38.58,57.88
1608,華榮,2015/12,-3.21,-4.17,-0.33,-4.25,88.06,35.22,"402,100",-12.54,0,0,0,M1600,-12.69,0.67,2.99,40.72,121.91
1609,大亞,2015/12,-2.64,-3.66,-0.97,-7.09,100.11,57.73,"545,139",-5.15,0,0,0,M1600,-2.79,0.82,5.33,72.44,68.53
1611,中電,2015/12,2.23,0.45,0.03,0.23,107.99,29.71,"364,663",-5.87,0,0,0,M1600,1.29,0.34,2.5,87.36,146.17
1612,宏泰,2015/12,-2.83,1.25,0.13,0.84,305.59,13.44,"311,533",-17.04,2.98,2.98,0.26,M1600,81.54,0.59,3.77,68.86,96.81
1614,三洋電,2015/12,5.91,4.93,0.99,5.06,138.04,23.16,"462,368",-1.2,3.26,3.26,0.81,M1600,44.9,0.78,5.06,23.79,72.2
1615,大山,2015/12,1.18,0.66,0.14,1.08,71.22,32.94,"137,665",-12.25,3.06,3.06,0.3,M1600,4.67,1.07,6.03,54.51,60.53
1616,億泰,2015/12,-3.87,5.49,1.01,11.51,59.96,55.12,"352,468",-9.05,0,0,0,M1600,13.17,0.9,3.12,93.03,116.98
1617,榮星,2015/12,0.9,1.94,0.39,3.43,149.58,48.2,"304,783",-19.72,4.51,4.51,0.3,M1600,3.93,0.91,10.36,85.65,35.24
1618,合機,2015/12,4.5,4.66,0.45,2.67,485.16,8.04,"-275,074",28.04,4.87,4.87,0.35,M1600,1316.18,0.54,3.15,84.35,115.95
1626,艾美特-KY,2015/12,-0.57,-0.86,-0.77,-3.27,39.29,66.02,"835,927",-9.49,0,0,0,M1600,-0.38,1.24,3.24,61.94,112.79
1701,中化,2015/12,4.37,6.4,1.19,6.56,112.3,44.62,"554,847",6.23,3.04,3.04,0.6,M1700,12.69,0.56,2.65,103.87,137.86
1702,南僑,2015/12,12.63,7.52,4.49,21.36,108.31,69.32,"2,710,224",4.37,3.83,3.83,2.6,M1200,12.57,0.88,5.71,40.22,63.97
1707,葡萄王,2015/12,25.01,21.34,8.07,38.98,126.23,51.01,"1,306,930",15.36,3.06,3.06,5.6,M1700,82.37,1.04,2.75,4.91,132.79
1708,東鹼,2015/12,20.3,10.51,2.48,9.86,88.2,44.06,"1,067,944",9.69,3.12,1.56,0.5,M1700,16,0.52,5.93,54.65,61.57
1709,和益,2015/12,8.33,7.42,1.48,10.43,126.26,32.51,"1,903,823",-14.56,7.97,7.97,1.18,M1700,31.26,0.93,2.54,41.87,143.49
1710,東聯,2015/12,3.84,-2.26,-0.14,-1.68,54.07,53.3,"233,775",-1.43,2.39,2.39,0.5,M1700,-3.04,0.38,7.63,29.72,47.84
1711,永光,2015/12,7.05,6.01,1.08,7.3,63.76,40.31,"1,311,880",-3.66,4.99,2.49,0.5,M1700,14.77,0.73,2.25,73.68,161.95
1712,興農,2015/12,3.8,2.03,1.03,6.7,54.59,65.37,"1,175,705",2.57,4.62,4.62,0.6,M1700,4.81,1.12,3.44,37.96,106.16
1713,國化,2015/12,7.23,10.57,0.46,3.1,2383.39,7.31,"75,514",-12.01,2.66,2.66,0.41,M1700,,0.27,3.94,72.45,92.64
1714,和桐,2015/12,-0.14,-0.24,0.37,-0.62,82.82,52.04,"1,227,399",-31.39,4.08,0,0,M1700,1.05,0.99,7,53.86,52.15
1717,長興,2015/12,8.83,7.46,2.81,12.95,205.81,54.42,"5,885,865",-4.6,7.27,4.74,1.5,M1700,12.25,0.8,4.48,120.06,81.51
1718,中纖,2015/12,11.89,9.57,0.48,6.56,10.03,91.66,"19,386,692",-3,6.96,1.16,0.1,M1700,8.17,0.06,15.65,78.44,23.32
1720,生達,2015/12,11.55,11.08,1.95,9.82,155.65,32.93,"643,936",0.78,3.92,3.92,1.5,M1700,115.24,0.59,2.61,97.81,139.82
1721,三晃,2015/12,4.31,4.35,0.71,12.06,158.4,50.13,"530,851",157.49,0,0,0,M1700,9.47,1.42,6.76,53.21,53.99
1722,台肥,2015/12,13.41,13.88,2.48,4.61,708.77,34.2,"19,717,229",-0.13,4.88,4.88,2.1,M1700,177.39,0.23,4.66,62.64,78.28
1723,中碳,2015/12,20.91,21.6,5.37,17.66,168.27,19.28,"1,505,497",-35.56,4.23,4.23,4.5,M1700,632.57,0.69,9.75,31.46,37.45
1724,台硝,2015/12,7.84,12.11,1.67,11.34,110.48,25.93,"298,835",30.7,6.62,6.62,1,M1700,75.79,0.68,5.77,79.96,63.21
1725,元禎,2015/12,1.87,2.22,1.11,8.13,173.31,45.5,"393,712",-13.32,5.59,5.59,0.78,M1700,18.58,1.94,61.53,47.93,5.93
1726,永記,2015/12,15.19,11.64,5.8,12.01,493.83,16.34,"1,558,068",-2.73,5.39,5.39,3.8,M1700,4043.96,0.86,3.06,89.78,119.39
1727,中華化,2015/12,5.37,4.47,0.9,7,89.37,35.84,"324,780",-1.16,3.37,3.37,0.5,M1700,19.54,0.99,5.6,104.44,65.16
1730,花仙子,2015/12,9.06,8.12,2.73,14.31,132.44,36.52,"216,763",24.42,5.96,5.96,2,M1700,148.45,1.14,3.54,81.18,103.08
1731,美吾華,2015/12,8.26,5.78,0.6,4.58,121.24,34.19,"155,604",11.06,3.65,3.65,0.5,M1700,22.74,0.53,2.89,163.48,126.5
1732,毛寶,2015/12,-1.76,-1.39,-0.2,-1.86,199.18,25.36,"13,651",3.14,0,0,0,M1700,-2805.67,1,3.39,70.77,107.79
1733,五鼎,2015/12,16.28,14.16,2.66,13.78,289.6,28.38,"472,152",3.27,4.79,4.79,2.24,,31.09,0.69,2.82,99.34,129.26
1734,杏輝,2015/12,-5.86,-3.82,0.09,-2.08,153.85,37.99,"280,533",-17.21,2.1,0.7,0.2,M1700,-1.84,0.34,1.8,79.91,203.08
1735,日勝化,2015/12,5.85,3.57,1.25,8.19,109.44,46.27,"509,407",-25.19,8.4,8.4,1,M1700,8.42,1.07,4.2,119.97,86.9
1736,喬山,2015/12,3.89,3.32,1.85,6.26,103.29,60.4,"-217,060",2.56,1.89,1.89,1,M1700,11.51,0.8,2.17,147.62,168.31
1737,臺鹽,2015/12,11.2,9.74,1.34,4.6,483.46,14.45,"383,926",6.32,3.73,3.73,1.12,M1200,79835.5,0.41,5.42,27.34,67.39
1760,寶齡富錦,2015/12,9.96,6.06,1.3,9.83,142.11,34.06,"58,304",18.8,0.81,0.59,0.8,M1700,1614.72,1.06,2.23,85.99,164.03
1762,中化生,2015/12,8.56,26.53,3.98,17.72,68.23,35.07,"79,705",22.76,3.8,3.8,1.5,M1700,41.14,0.38,1.74,54.13,209.84
1773,勝一,2015/12,9.66,9.42,4.08,15.65,217.21,20.53,"1,262,548",-10.78,7.48,7.48,3,M1700,1376.07,1.29,6.63,52.94,55.02
1776,展宇,2015/12,7.81,6.97,2.1,13.24,157.48,42.59,"208,487",-7.29,5.1,5.1,1.59,M1700,31.46,1.06,5.39,96.47,67.7
1783,和康生,2015/12,-23.15,-24.08,-0.89,-7.38,731.51,28.97,"-109,850",6.42,0,0,0,M1700,-26.43,0.24,1.89,99.53,193.12
1786,科妍,2015/12,15.16,20.71,1.05,5.56,743.58,11.57,"49,807",67.32,0.77,0.77,0.5,M1700,201.74,0.24,1.92,62.57,190.21
1789,神隆,2015/12,18.95,16.05,0.87,6.6,149.93,19.35,"1,044,530",-3.48,1.3,0.56,0.3,M1700,90.03,0.34,0.99,64.15,369.92
1795,美時,2015/12,8.13,2.92,0.44,1.84,184.64,43.68,"1,077,573",139.04,0,0,0,M1700,1.85,0.35,2.37,108.81,153.96
1802,台玻,2015/12,-7.31,-12.66,-1.97,-10.47,37.84,50.76,"2,788,735",-0.68,0,0,0,M1800,-4.99,0.41,4.1,66.72,89.08
1805,寶徠,2015/12,-121.72,95.37,1.42,13.58,83.35,40.25,"-580,714",-88.41,7.28,7.28,0.5,M2500,25.3,0.09,0.49,74.17,741.96
1806,冠軍,2015/12,3.96,-1.2,-0.17,-0.98,84.45,44.48,"745,947",-13.14,0,0,0,M1800,1.14,0.44,1.76,75.84,207.5
1808,潤隆,2015/12,19.69,18.38,4.3,19.92,14.59,69,"-584,964",7.72,19.9,19.9,5.01,M2500,13.78,0.31,0.34,28.49,1075.07
1809,中釉,2015/12,2.18,1.59,0.39,1,303.01,22.86,"445,662",-20.95,2,2,0.2,M1800,7.37,0.48,2.44,138.36,149.7
1810,和成,2015/12,2.74,2.05,0.35,2.12,78.68,49.98,"150,056",-0.19,2.42,2.42,0.2,M1800,3.45,0.52,2.23,113.31,163.47
1817,凱撒衛,2015/12,14.5,10.49,3.18,15.98,193.18,18.91,"279,119",13.11,4.91,4.91,2,M1800,184.13,1.24,3.7,32.2,98.53
1903,士紙,2015/12,-109.7,-77.27,-0.61,-4.63,34.61,51.29,"-22,570",-86.76,0,0,0,M1900,-6.49,0.03,1.04,22.86,350.81
1904,正隆,2015/12,4.1,1.95,1.06,3.67,75.64,60.83,"3,555,854",-3.3,5.29,5.29,0.6,M1900,3.63,0.75,4.96,78.5,73.56
1905,華紙,2015/12,3.71,4.03,0.66,4.33,65.3,37.22,"1,559,761",-0.73,6.16,6.16,0.6,M1900,14.2,0.7,4.79,59.59,76.16
1906,寶隆,2015/12,-0.1,27.23,0.53,3.26,15.1,38.15,"-48,097",-26.02,1.96,1.96,0.15,M1900,6.46,0.08,144.23,19.68,2.53
1907,永豐餘,2015/12,2.65,1.86,0.3,2.49,66.43,60.07,"4,498,510",4.41,2.82,2.82,0.3,M1900,2.82,0.56,5.55,80.05,65.73
1909,榮成,2015/12,7.74,3.54,1.12,6.02,52.21,67.1,"4,651,869",-2.41,9.36,9.36,1,M1900,2.78,0.57,9.37,126,38.96
2002,中鋼,2015/12,2.85,2.67,0.49,2.33,31.02,52.71,"49,275,014",-22.22,2.79,2.79,0.5,M2000,3.53,0.42,3.51,16.29,103.91
2006,東和鋼鐵,2015/12,4.87,4.01,1.27,5.39,85.97,36.04,"5,680,459",-13.48,6.47,6.47,1.1,M2000,15.79,0.83,4.09,46.45,89.14
2007,燁興,2015/12,-3.6,-6.62,-0.79,-12.59,41.04,73.86,"18,101",3.77,0,0,0,M2000,-1.87,0.54,6.34,5.06,57.6
2008,高興昌,2015/12,-17.07,15.03,0.68,5.24,85.67,38.55,"-123,488",-16.3,0,0,0,M2000,8.05,0.23,3.83,20.5,95.29
2009,第一銅,2015/12,-9.41,-10.64,-0.95,-9.83,40.69,36.98,"321,282",-21.71,0,0,0,M2000,-28.33,0.61,2.26,24.06,161.42
2010,春源,2015/12,0.99,4.17,1.02,6.17,130.55,31.24,"2,687,975",-19.35,5.75,5.75,0.5,M2000,19.46,0.95,5.52,102.14,66.13
2012,春雨,2015/12,3.67,2.57,0.56,5.33,67.4,63.7,"1,233,441",-6.71,3.52,3.52,0.5,M2000,3.62,0.78,2.3,81.19,158.38
2013,中鋼構,2015/12,1.15,1.11,0.9,3.9,40.68,70.77,"-1,140,266",-9.39,2.58,2.58,0.5,M2000,4.34,1.1,15.3,66.15,23.86
2014,中鴻,2015/12,-9.11,-3.87,-0.81,-14.82,20.18,78.31,"2,318,219",-19.23,0,0,0,M2000,-3.4,0.91,6.1,10,59.88
2015,豐興,2015/12,9.65,8.57,3.45,12.5,191.95,14.45,"4,640,628",-22.51,6.52,6.52,2.5,M2000,1580.69,1.22,5.88,23.18,62.03
2017,官田鋼,2015/12,-1.08,-1.46,-0.59,-1.41,55.99,36.35,"869,873",-18.69,0,0,0,M2000,0.44,0.59,2.97,28.84,122.94
2020,美亞,2015/12,0.61,-10.98,-1.45,-14.13,52.32,47.47,"187,850",-21.88,0,0,0,M2000,-12.68,0.72,3.09,51.48,118.17
2022,聚亨,2015/12,-5.09,-9.22,-1.06,-10.97,47.18,55.85,"1,426,040",-16.86,0,0,0,M2000,-3.57,0.53,2.71,34.58,134.68
2023,燁輝,2015/12,1.73,-3.24,-0.56,-5.54,71.66,62.02,"3,547,840",-17.8,0,0,0,M2000,-0.88,0.67,6.95,23.08,52.56
